,budget,genres,id,imdb_id,popularity,release_date,revenue,runtime,title,vote_average,vote_count,gross_profit,ROI (%)
3893,7200000,"['Adventure', 'Action', 'Thriller']",681,tt0066995,16.492,1971-12-13,116019547,120.0,Diamonds Are Forever,6.4,1060,108819547.0,1511.3825972222223
3896,27000000,"['Fantasy', 'Science Fiction', 'Family', 'Animation']",15139,tt0110763,9.117,1994-11-23,13670688,80.0,The Pagemaster,6.4,461,-13329312.0,-49.36782222222222
3898,32000000,"['Western', 'Thriller', 'Adventure', 'Action']",12106,tt0114214,11.44,1995-02-09,18552460,107.0,The Quick and the Dead,6.4,885,-13447540.0,-42.0235625
3899,45000000,['Thriller'],8987,tt0110997,6.247000000000001,1994-09-30,94216343,111.0,The River Wild,6.4,461,49216343.0,109.36965111111112
3900,1000000,['Comedy'],157360,tt2294677,6.207999999999999,2013-08-09,2963902,93.0,In a World...,6.4,344,1963902.0,196.3902
3903,15000000,"['Action', 'Drama', 'History']",253450,tt3508840,7.184,2015-08-27,632542,105.0,The Assassin,6.4,270,-14367458.0,-95.78305333333333
3906,150000000,"['Action', 'Drama', 'Thriller']",117251,tt2334879,11.744000000000002,2013-06-27,205366737,131.0,White House Down,6.4,3101,55366737.0,36.911158
3908,60000000,"['Animation', 'Adventure', 'Family', 'Comedy']",72197,tt1430626,8.549,2012-03-12,118338361,88.0,The Pirates! In an Adventure with Scientists!,6.4,643,58338361.0,97.23060166666667
3909,85000000,"['Action', 'Thriller']",59961,tt1599348,24.945999999999998,2012-02-09,208076205,115.0,Safe House,6.4,2215,123076205.0,144.79553529411763
3910,127500000,"['Animation', 'Family']",10567,tt0130623,13.142000000000001,2000-05-19,354248063,82.0,Dinosaur,6.4,1371,226748063.0,177.8416180392157
3911,50000000,"['Thriller', 'Drama', 'Crime', 'Mystery']",446791,tt5294550,7.317,2017-12-21,56996304,132.0,All the Money in the World,6.4,1368,6996304.0,13.992608
3912,55000000,"['Action', 'Adventure', 'Fantasy']",1729,tt0865556,12.292,2008-04-18,127906624,104.0,The Forbidden Kingdom,6.4,911,72906624.0,132.55749818181818
3913,85000000,"['Comedy', 'Romance']",22897,tt1230414,11.633,2009-12-23,219103655,121.0,It's Complicated,6.4,807,134103655.0,157.76900588235293
3915,100000000,"['Animation', 'Adventure', 'Family', 'Fantasy']",116711,tt0848537,16.949,2013-05-15,268426634,102.0,Epic,6.4,1819,168426634.0,168.426634
3916,40000000,"['Adventure', 'Family', 'Fantasy']",54318,tt0760329,9.017000000000001,2007-12-25,103071443,112.0,The Water Horse,6.4,616,63071443.0,157.6786075
3919,40000000,"['Drama', 'Adventure', 'Romance', 'Thriller']",1907,tt0163978,13.18,2000-02-03,144056873,119.0,The Beach,6.4,2678,104056873.0,260.1421825
3921,39000000,"['Action', 'Thriller', 'Comedy', 'Crime']",4141,tt0465602,9.96,2007-07-26,26820641,86.0,Shoot 'Em Up,6.4,1061,-12179359.0,-31.22912564102564
3922,4000000,"['Drama', 'Romance']",535,tt0085549,8.413,1983-04-14,92921203,95.0,Flashdance,6.4,751,88921203.0,2223.030075
3923,15000000,"['Action', 'Thriller']",10135,tt0098206,3.377,1989-05-19,30050028,114.0,Road House,6.4,482,15050028.0,100.33352
3924,30000000,"['Thriller', 'Crime', 'Drama', 'Mystery']",13150,tt0482572,9.741,2008-09-09,31148328,130.0,Pride and Glory,6.4,480,1148328.0,3.82776
3926,4000000,['Comedy'],39385,tt0120471,5.702000000000001,1997-04-01,29456000,100.0,Would I Lie to You?,6.4,294,25456000.0,636.4
3927,23000000,"['Mystery', 'Thriller', 'Drama']",10866,tt0206314,9.171,2001-10-05,36642838,97.0,Joy Ride,6.4,630,13642838.0,59.316686956521735
3932,65000000,"['Comedy', 'Drama', 'Romance']",4564,tt1000774,13.11,2008-05-12,415252786,145.0,Sex and the City,6.4,1175,350252786.0,538.85044
3933,70000000,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",200,tt0120844,12.127,1998-12-11,118000000,103.0,Star Trek: Insurrection,6.4,654,48000000.0,68.57142857142857
3934,19000000,"['Drama', 'Crime', 'Thriller']",7442,tt0102945,8.307,1991-01-13,174999005,99.0,Sleeping with the Enemy,6.4,530,155999005.0,821.0473947368421
3935,46000000,"['Drama', 'Thriller', 'Mystery', 'War']",10684,tt0115956,8.634,1996-07-04,100860818,117.0,Courage Under Fire,6.4,436,54860818.0,119.26264782608695
3936,20000000,"['Drama', 'Mystery']",9777,tt0377107,9.703,2005-09-05,7535331,100.0,Proof,6.4,389,-12464669.0,-62.323344999999996
3937,125000000,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",435,tt0319262,10.917,2004-05-26,544272402,124.0,The Day After Tomorrow,6.4,4896,419272402.0,335.4179216
3939,130000000,"['Science Fiction', 'Adventure', 'Mystery']",70981,tt1446714,23.555999999999997,2012-05-30,403170142,124.0,Prometheus,6.4,8045,273170142.0,210.13087846153846
3940,25000000,"['Action', 'Comedy', 'War']",9255,tt0107144,13.164000000000001,1993-05-21,133752825,86.0,Hot Shots! Part Deux,6.4,934,108752825.0,435.0113
3941,4798235,"['Horror', 'Thriller']",77949,tt1687901,8.531,2011-08-17,209696,107.0,The Awakening,6.4,885,-4588539.0,-95.62972634729229
3943,50000000,['Thriller'],2251,tt0250797,13.616,2002-05-10,119137784,124.0,Unfaithful,6.4,647,69137784.0,138.275568
3948,6500000,['Comedy'],8491,tt0098627,7.409,1989-07-05,30218387,97.0,Weekend at Bernie's,6.4,486,23718387.0,364.89826153846155
3949,132000000,"['Family', 'Animation', 'Adventure', 'Comedy']",270946,tt1911658,26.526,2014-11-22,373552094,92.0,Penguins of Madagascar,6.4,2522,241552094.0,182.99401060606058
3950,78000000,"['Animation', 'Family', 'Comedy']",109451,tt1985966,11.909,2013-09-26,248384621,95.0,Cloudy with a Chance of Meatballs 2,6.4,1911,170384621.0,218.44182179487183
3951,14350531,"['Action', 'Comedy', 'Science Fiction']",59678,tt1478964,12.737,2011-05-12,3964682,88.0,Attack the Block,6.4,1263,-10385849.0,-72.37257631790767
3952,9000000,"['Thriller', 'Action', 'Mystery']",522681,tt5886046,15.179,2019-01-03,155313078,100.0,Escape Room,6.4,2088,146313078.0,1625.7008666666668
3954,100000000,"['Drama', 'Horror', 'Mystery', 'Thriller']",2655,tt0161081,12.363,2000-07-21,291420351,130.0,What Lies Beneath,6.4,1035,191420351.0,191.420351
3956,32000000,['Comedy'],460668,tt6791096,13.834000000000001,2018-04-19,51748264,111.0,I Feel Pretty,6.4,1334,19748264.0,61.713325
3957,8500000,"['Action', 'Crime', 'Drama', 'Thriller']",1619,tt0202677,10.569,2000-09-08,19125401,119.0,The Way of the Gun,6.4,212,10625401.0,125.00471764705883
3958,80000000,['Comedy'],45243,tt1411697,13.455,2011-05-25,254455986,102.0,The Hangover Part II,6.4,6915,174455986.0,218.0699825
3959,86000000,"['Thriller', 'Crime', 'Mystery']",13483,tt0211933,10.238999999999999,2007-11-28,14373825,84.0,Awake,6.4,800,-71626175.0,-83.28625
3965,600000,"['Comedy', 'Drama']",309304,tt4270516,6.474,2015-06-04,7087452,78.0,Grandma,6.4,228,6487452.0,1081.242
3967,40000000,"['Action', 'Comedy']",454992,tt6663582,11.89,2018-08-02,33562069,117.0,The Spy Who Dumped Me,6.4,1288,-6437931.0,-16.0948275
3968,9000000,"['Comedy', 'Music', 'Romance']",12182,tt0981227,10.91,2008-10-03,32973937,89.0,Nick and Norah's Infinite Playlist,6.4,792,23973937.0,266.3770777777778
3970,210000000,"['Adventure', 'Action', 'Science Fiction', 'Thriller']",36668,tt0376994,0.929,2006-05-24,459359555,104.0,X-Men: The Last Stand,6.4,6486,249359555.0,118.74264523809524
3971,28000000,"['Action', 'Adventure', 'Crime']",59859,tt1650554,16.642,2013-07-17,60700000,103.0,Kick-Ass 2,6.4,4170,32700000.0,116.78571428571429
3972,17000000,['Horror'],109428,tt1288558,14.977,2013-04-05,97542952,91.0,Evil Dead,6.4,2959,80542952.0,473.7820705882353
3973,54000000,"['Fantasy', 'Horror', 'Action', 'Thriller']",36586,tt0187738,17.419,2002-03-22,155010032,117.0,Blade II,6.4,2860,101010032.0,187.05561481481482
3975,27000000,"['Drama', 'Mystery', 'Thriller', 'Crime']",9437,tt0119468,11.895,1997-09-29,60527873,115.0,Kiss the Girls,6.4,714,33527873.0,124.1773074074074
3977,41300000,"['Comedy', 'Crime']",2069,tt0190138,13.335,2000-02-18,106371651,98.0,The Whole Nine Yards,6.4,1040,65071651.0,157.5584769975787
3978,40000000,"['Action', 'Adventure', 'Thriller']",708,tt0093428,16.034000000000002,1987-06-29,191185897,130.0,The Living Daylights,6.4,860,151185897.0,377.9647425
3980,12000000,"['Romance', 'Comedy']",454619,tt1563742,12.954,2018-05-03,91244913,112.0,Overboard,6.4,701,79244913.0,660.374275
3981,8000000,"['Comedy', 'Crime']",9490,tt0120693,9.229,1998-01-16,17460020,82.0,Half Baked,6.4,306,9460020.0,118.25025
3983,200000000,"['Action', 'Adventure', 'Fantasy']",102382,tt1872181,15.806,2014-04-16,705717432,142.0,The Amazing Spider-Man 2,6.4,8009,505717432.0,252.858716
3987,5000000,['Horror'],157547,tt2388715,10.284,2014-04-03,44030246,104.0,Oculus,6.4,1947,39030246.0,780.60492
3991,82000000,"['Comedy', 'Drama']",9291,tt0398165,12.360999999999999,2005-05-27,190320568,113.0,The Longest Yard,6.4,1802,108320568.0,132.09825365853658
3992,60000000,"['Thriller', 'Crime', 'Action']",11808,tt0120873,12.390999999999998,1998-03-06,102367405,131.0,U.S. Marshals,6.4,826,42367405.0,70.61234166666667
3993,8000000,"['Comedy', 'Romance']",58232,tt1487118,6.765,2011-02-02,1749457,96.0,Chalet Girl,6.4,433,-6250543.0,-78.1317875
3996,150000000,"['Animation', 'Family', 'Adventure', 'Comedy']",13053,tt0397892,16.424,2008-01-29,309979994,98.0,Bolt,6.4,3839,159979994.0,106.65332933333333
3997,5000000,"['Comedy', 'Drama', 'Romance']",8346,tt0259446,10.395,2002-02-22,368744044,95.0,My Big Fat Greek Wedding,6.4,1288,363744044.0,7274.880880000001
3998,3500000,"['Action', 'Animation', 'Crime', 'Drama']",382322,tt4853102,11.609000000000002,2016-07-21,3775000,72.0,Batman: The Killing Joke,6.4,1009,275000.0,7.857142857142857
4001,20000000,"['Action', 'Comedy', 'Crime']",96,tt0092644,17.924,1987-05-18,299965036,100.0,Beverly Hills Cop II,6.4,1260,279965036.0,1399.82518
4002,5000000,['Comedy'],2171,tt0243655,7.535,2001-07-27,295206,97.0,Wet Hot American Summer,6.4,505,-4704794.0,-94.09588
4003,10000000,"['Drama', 'Music']",27586,tt1017451,12.594000000000001,2010-03-19,2995811,106.0,The Runaways,6.4,497,-7004189.0,-70.04189
4004,20000000,"['Drama', 'Comedy']",269148,tt3399024,6.22,2014-10-15,151530,118.0,Samba,6.4,651,-19848470.0,-99.24235
4005,70000000,['Thriller'],10398,tt0150377,18.533,1999-09-24,177841558,105.0,Double Jeopardy,6.4,601,107841558.0,154.05936857142856
4006,30000000,"['Animation', 'Family', 'Comedy']",15655,tt0220099,11.459000000000001,2000-02-11,45554533,77.0,The Tigger Movie,6.4,319,15554533.0,51.848443333333336
4007,35000000,"['Crime', 'Drama', 'Mystery', 'Thriller']",8197,tt0119668,6.912999999999999,1997-11-21,25105255,155.0,Midnight in the Garden of Good and Evil,6.4,313,-9894745.0,-28.270699999999998
4010,35000000,"['Comedy', 'Drama', 'Family', 'Music', 'Romance']",18126,tt1114677,10.218,2009-04-10,155545279,102.0,Hannah Montana: The Movie,6.4,1235,120545279.0,344.41508285714286
4012,25000000,['Drama'],429189,tt5825380,9.174,2017-12-01,15366466,101.0,Wonder Wheel,6.4,835,-9633534.0,-38.534136000000004
4013,80000000,"['Drama', 'Thriller', 'Mystery']",14462,tt0368008,10.092,2004-07-30,96105964,129.0,The Manchurian Candidate,6.4,810,16105964.0,20.132455
4015,40000000,"['Action', 'Science Fiction', 'Adventure']",841,tt0087182,13.418,1984-12-14,30925690,137.0,Dune,6.4,1173,-9074310.0,-22.685775
4017,40000000,"['Drama', 'Music']",402529,tt1666185,11.205,2017-06-12,44922302,139.0,All Eyez on Me,6.4,745,4922302.0,12.305755
4018,17000000,"['Crime', 'Drama', 'Thriller']",26390,tt1210042,9.125,2009-01-16,36440201,133.0,Brooklyn's Finest,6.4,507,19440201.0,114.35412352941177
4021,35000000,"['Horror', 'Comedy', 'Romance']",82654,tt1588173,9.673,2013-01-31,116980662,97.0,Warm Bodies,6.4,4475,81980662.0,234.23046285714287
4022,35000000,"['Fantasy', 'Action', 'Adventure', 'Science Fiction', 'Thriller']",12437,tt0834001,10.745,2009-01-22,91353501,92.0,Underworld: Rise of the Lycans,6.4,2372,56353501.0,161.01000285714287
4023,19500000,"['Crime', 'Drama', 'Mystery', 'Thriller']",290751,tt1741273,8.823,2015-10-14,34854990,111.0,Secret in Their Eyes,6.4,805,15354990.0,78.74353846153846
4024,20000000,"['Action', 'Adventure', 'Drama', 'Thriller']",15070,tt0281322,10.325,2002-07-17,12398628,96.0,Undisputed,6.4,306,-7601372.0,-38.006859999999996
4028,185000000,"['Action', 'Adventure', 'Fantasy']",293167,tt3731562,31.424,2017-03-08,566652812,118.0,Kong: Skull Island,6.4,6757,381652812.0,206.29881729729732
4029,21000000,"['Comedy', 'Romance']",10591,tt0265208,13.175,2004-04-09,31635150,110.0,The Girl Next Door,6.4,1724,10635150.0,50.643571428571434
4030,9500000,['Comedy'],209403,tt2170299,11.477,2013-09-06,7800000,89.0,Bad Words,6.4,486,-1700000.0,-17.894736842105264
4033,19000000,['Comedy'],11247,tt0356470,14.147,2004-07-10,70067909,95.0,A Cinderella Story,6.4,2004,51067909.0,268.7784684210526
4035,28000000,"['Comedy', 'Romance', 'Drama']",3638,tt0481141,8.751,2007-07-25,92601050,104.0,No Reservations,6.4,657,64601050.0,230.71803571428572
4036,10000000,"['Comedy', 'Romance']",10466,tt0091541,8.542,1986-03-15,54999651,91.0,The Money Pit,6.4,572,44999651.0,449.99651
4037,85000000,"['Drama', 'Thriller', 'History']",1247,tt0343737,11.915999999999999,2006-12-11,59908565,167.0,The Good Shepherd,6.4,612,-25091435.0,-29.51933529411765
4038,132000000,"['Adventure', 'Thriller', 'Science Fiction']",74,tt0407304,15.89,2005-06-28,591739379,116.0,War of the Worlds,6.4,5013,459739379.0,348.28740833333336
4039,42000000,"['Action', 'Thriller', 'Crime']",49527,tt1568338,14.02,2012-01-13,46221189,102.0,Man on a Ledge,6.4,1623,4221189.0,10.05045
4040,55000000,"['Action', 'Adventure', 'Crime', 'Thriller']",2207,tt0450232,14.427,2006-03-01,65664721,105.0,16 Blocks,6.4,1186,10664721.0,19.390401818181818
4041,65000000,"['Action', 'Adventure', 'Thriller']",5551,tt0186566,10.387,2000-07-31,128884132,130.0,Space Cowboys,6.4,752,63884132.0,98.28327999999999
4044,58000000,"['Horror', 'Science Fiction', 'Thriller']",395992,tt5442430,13.56,2017-03-22,100541806,103.0,Life,6.4,4697,42541806.0,73.34794137931034
4045,150000000,"['Family', 'Animation', 'Comedy']",10527,tt0479952,18.367,2008-10-30,603900354,89.0,Madagascar: Escape 2 Africa,6.4,4306,453900354.0,302.600236
4046,10000000,"['Horror', 'Thriller', 'Crime']",214,tt0489270,14.24,2006-10-27,163876815,114.0,Saw III,6.4,2529,153876815.0,1538.7681499999999
4049,10500000,"['Drama', 'Western']",266285,tt2720680,10.032,2014-05-22,42070000,92.0,The Salvation,6.4,482,31570000.0,300.6666666666667
4050,125000000,"['Animation', 'Comedy', 'Family']",295693,tt3874544,7.635,2017-03-23,498814908,97.0,The Boss Baby,6.4,4694,373814908.0,299.0519264
4051,60000000,"['Drama', 'Mystery', 'Thriller']",6947,tt0368447,13.157,2004-07-30,256697520,108.0,The Village,6.4,2396,196697520.0,327.8292
4052,85000000,"['Action', 'Thriller']",9772,tt0118571,14.844000000000001,1997-07-25,315156409,124.0,Air Force One,6.4,1590,230156409.0,270.77224588235293
4054,2000000,"['Thriller', 'Crime', 'Horror']",43947,tt1242432,14.129000000000001,2010-06-17,572809,108.0,I Spit on Your Grave,6.4,1135,-1427191.0,-71.35955
4056,170000000,"['Adventure', 'Action', 'Science Fiction']",20526,tt1104001,17.149,2010-12-10,400062763,125.0,TRON: Legacy,6.4,4793,230062763.0,135.3310370588235
4057,103000000,"['Adventure', 'Comedy', 'Family', 'Animation']",172385,tt2357291,16.479,2014-03-19,500188435,102.0,Rio 2,6.4,2040,397188435.0,385.6198398058253
4058,50000000,"['Action', 'Drama', 'Thriller']",241554,tt2199571,17.052,2015-03-11,71561644,114.0,Run All Night,6.4,1845,21561644.0,43.123287999999995
4059,45000000,"['Crime', 'Drama', 'Thriller']",82525,tt1615065,12.07,2012-07-06,82966152,131.0,Savages,6.4,1385,37966152.0,84.36922666666666
4061,11000000,['Comedy'],10471,tt0195945,8.94,2000-01-12,59827328,98.0,Next Friday,6.4,288,48827328.0,443.88480000000004
4063,24000000,"['Comedy', 'Romance']",184098,tt2239832,9.232999999999999,2014-06-20,70181428,105.0,Think Like a Man Too,6.4,349,46181428.0,192.42261666666667
4064,30000000,"['Adventure', 'Fantasy', 'Mystery']",8054,tt1054606,11.687999999999999,2009-10-01,64352607,123.0,The Imaginarium of Doctor Parnassus,6.4,1798,34352607.0,114.50868999999999
4065,15000000,"['Crime', 'Thriller', 'Horror', 'Drama']",18405,tt0844708,10.182,2009-03-13,32721635,110.0,The Last House on the Left,6.4,922,17721635.0,118.14423333333333
4066,6000000,"['Comedy', 'Drama']",328589,tt3722070,7.7589999999999995,2015-11-13,41387687,104.0,The Lady in the Van,6.4,444,35387687.0,589.7947833333333
4068,11000000,"['Action', 'Drama', 'Fantasy', 'Horror']",20481,tt0100260,7.059,1990-02-16,8862354,102.0,Nightbreed,6.4,201,-2137646.0,-19.433145454545457
4069,40000000,"['Comedy', 'Romance']",20048,tt1093908,11.93,2009-02-05,108332743,104.0,Confessions of a Shopaholic,6.4,1843,68332743.0,170.8318575
4071,2500000,"['Action', 'Science Fiction']",1687,tt0067065,9.932,1971-05-20,12348905,98.0,Escape from the Planet of the Apes,6.4,504,9848905.0,393.9562
4074,7000000,"['Horror', 'Thriller']",11503,tt0096071,5.9239999999999995,1988-02-05,19595031,98.0,The Serpent and the Rainbow,6.4,217,12595031.0,179.9290142857143
4075,40000000,"['Action', 'Adventure', 'Drama', 'Family']",38575,tt1155076,11.065999999999999,2010-06-10,357852395,140.0,The Karate Kid,6.4,3562,317852395.0,794.6309875
4076,34200000,"['Comedy', 'Drama']",9032,tt0142342,9.712,1999-06-25,234801895,93.0,Big Daddy,6.4,1949,200601895.0,586.5552485380117
4077,40000000,"['Comedy', 'Music', 'Romance']",11172,tt0758766,9.502,2007-02-09,145896422,96.0,Music and Lyrics,6.4,1049,105896422.0,264.741055
4079,9300000,"['Animation', 'Science Fiction', 'Adventure', 'Fantasy', 'Music']",11827,tt0082509,10.999,1981-08-07,546545,90.0,Heavy Metal,6.4,319,-8753455.0,-94.12317204301075
4080,21000000,['Drama'],50780,tt1321860,8.781,2011-02-11,970816,91.0,The Beaver,6.4,539,-20029184.0,-95.37706666666666
4084,8000000,['Comedy'],592336,tt9260446,4.627,2019-04-18,5000000,100.0,Don't Stop Me Now,6.4,201,-3000000.0,-37.5
4085,50000000,"['Comedy', 'Horror', 'Fantasy']",928,tt0099700,9.667,1990-06-15,41482207,106.0,Gremlins 2: The New Batch,6.4,1436,-8517793.0,-17.035586
4086,22000000,['Comedy'],2294,tt0261392,13.359000000000002,2001-08-22,33788161,104.0,Jay and Silent Bob Strike Back,6.4,891,11788161.0,53.58255
4089,3700000,['Thriller'],9828,tt0450340,6.733,2006-11-03,3338228,98.0,Unknown,6.4,216,-361772.0,-9.777621621621622
4090,55000000,"['Thriller', 'Drama', 'Mystery']",9315,tt0408790,10.492,2005-09-22,223387299,98.0,Flightplan,6.4,1458,168387299.0,306.15872545454545
4092,70000000,['Drama'],9422,tt0120633,7.08,1998-12-25,56702901,115.0,A Civil Action,6.4,208,-13297099.0,-18.995855714285714
4093,74000000,"['Family', 'Animation', 'Adventure', 'Comedy']",211672,tt2293640,14.139000000000001,2015-06-17,1156730962,91.0,Minions,6.4,7779,1082730962.0,1463.1499486486487
4095,550000,['Horror'],4488,tt0080761,13.478,1980-05-09,59754601,95.0,Friday the 13th,6.3,1466,59204601.0,10764.47290909091
4096,62000000,"['Action', 'Drama', 'Thriller', 'War']",3536,tt0141926,11.155999999999999,2000-04-20,127666415,116.0,U-571,6.3,611,65666415.0,105.91357258064515
4099,155000000,"['Adventure', 'Family', 'Fantasy']",10140,tt0980970,22.546999999999997,2010-08-13,415686217,113.0,The Chronicles of Narnia: The Voyage of the Dawn Treader,6.3,3636,260686217.0,168.18465612903225
4101,120000000,"['Action', 'Science Fiction', 'Adventure', 'Fantasy']",76170,tt1430132,4.574,2013-07-23,415440673,126.0,The Wolverine,6.3,6674,295440673.0,246.20056083333336
4102,40000000,"['Drama', 'Action', 'Thriller', 'Crime']",7461,tt0443274,12.217,2008-02-01,151161491,90.0,Vantage Point,6.3,1249,111161491.0,277.9037275
4105,45000000,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",346685,tt3631112,10.668,2016-10-05,173185859,112.0,The Girl on the Train,6.3,3920,128185859.0,284.8574644444445
4106,70000000,"['Action', 'Adventure', 'Thriller']",9350,tt0106582,15.401,1993-05-28,255000211,112.0,Cliffhanger,6.3,1217,185000211.0,264.2860157142857
4109,60000000,"['Drama', 'Thriller', 'Science Fiction']",39538,tt1598778,27.934,2011-09-08,137551594,106.0,Contagion,6.3,2485,77551594.0,129.25265666666667
4110,40000000,"['Action', 'Thriller', 'Crime']",27582,tt0472399,17.387999999999998,2011-01-13,51070807,93.0,The Mechanic,6.3,1887,11070807.0,27.6770175
4113,26000000,"['Science Fiction', 'Mystery', 'Thriller']",238615,tt2140379,24.189,2015-07-10,30523226,116.0,Self/less,6.3,2020,4523226.0,17.397023076923077
