,budget,genres,id,imdb_id,popularity,release_date,revenue,runtime,title,vote_average,vote_count,gross_profit,ROI (%),qty_of_genres,weighted_budget,weighted_ROI,release_year
2526,3700000,['Thriller'],9828,tt0450340,6.733,2006-11-03,3338228,98.0,Unknown,6.4,216,-361772.0,-9.78,1,3700000.0,-9.78,2006
2527,55000000,"['Thriller', 'Drama', 'Mystery']",9315,tt0408790,10.492,2005-09-22,223387299,98.0,Flightplan,6.4,1458,168387299.0,306.16,3,18333333.33,102.05,2005
2528,70000000,['Drama'],9422,tt0120633,7.08,1998-12-25,56702901,115.0,A Civil Action,6.4,208,-13297099.0,-19.0,1,70000000.0,-19.0,1998
2529,74000000,"['Family', 'Animation', 'Adventure', 'Comedy']",211672,tt2293640,14.139000000000001,2015-06-17,1156730962,91.0,Minions,6.4,7779,1082730962.0,1463.15,4,18500000.0,365.79,2015
2530,550000,['Horror'],4488,tt0080761,13.478,1980-05-09,59754601,95.0,Friday the 13th,6.3,1466,59204601.0,10764.47,1,550000.0,10764.47,1980
2531,62000000,"['Action', 'Drama', 'Thriller', 'War']",3536,tt0141926,11.155999999999999,2000-04-20,127666415,116.0,U-571,6.3,611,65666415.0,105.91,4,15500000.0,26.48,2000
2532,155000000,"['Adventure', 'Family', 'Fantasy']",10140,tt0980970,22.546999999999997,2010-08-13,415686217,113.0,The Chronicles of Narnia: The Voyage of the Dawn Treader,6.3,3636,260686217.0,168.18,3,51666666.67,56.06,2010
2533,120000000,"['Action', 'Science Fiction', 'Adventure', 'Fantasy']",76170,tt1430132,4.574,2013-07-23,415440673,126.0,The Wolverine,6.3,6674,295440673.0,246.2,4,30000000.0,61.55,2013
2534,40000000,"['Drama', 'Action', 'Thriller', 'Crime']",7461,tt0443274,12.217,2008-02-01,151161491,90.0,Vantage Point,6.3,1249,111161491.0,277.9,4,10000000.0,69.47,2008
2535,45000000,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",346685,tt3631112,10.668,2016-10-05,173185859,112.0,The Girl on the Train,6.3,3920,128185859.0,284.86,5,9000000.0,56.97,2016
2536,70000000,"['Action', 'Adventure', 'Thriller']",9350,tt0106582,15.401,1993-05-28,255000211,112.0,Cliffhanger,6.3,1217,185000211.0,264.29,3,23333333.33,88.1,1993
2537,60000000,"['Drama', 'Thriller', 'Science Fiction']",39538,tt1598778,27.934,2011-09-08,137551594,106.0,Contagion,6.3,2485,77551594.0,129.25,3,20000000.0,43.08,2011
2538,40000000,"['Action', 'Thriller', 'Crime']",27582,tt0472399,17.387999999999998,2011-01-13,51070807,93.0,The Mechanic,6.3,1887,11070807.0,27.68,3,13333333.33,9.23,2011
2539,26000000,"['Science Fiction', 'Mystery', 'Thriller']",238615,tt2140379,24.189,2015-07-10,30523226,116.0,Self/less,6.3,2020,4523226.0,17.4,3,8666666.67,5.8,2015
2540,17000000,['Thriller'],9272,tt0107034,8.525,1993-09-24,44456478,87.0,The Good Son,6.3,436,27456478.0,161.51,1,17000000.0,161.51,1993
2541,2000000,"['Romance', 'Drama', 'Comedy']",1378,tt0367027,12.035,2006-05-20,5179037,101.0,Shortbus,6.3,263,3179037.0,158.95,3,666666.67,52.98,2006
2542,80000000,"['Action', 'Animation', 'Comedy', 'Family', 'Adventure']",324852,tt3469046,17.418,2017-06-15,1031552585,96.0,Despicable Me 3,6.3,4563,951552585.0,1189.44,5,16000000.0,237.89,2017
2543,24000000,"['Horror', 'Mystery']",4233,tt0120082,13.411,1997-12-09,172363301,120.0,Scream 2,6.3,1927,148363301.0,618.18,2,12000000.0,309.09,1997
2544,15000000,"['Comedy', 'Horror', 'Science Fiction']",9035,tt0439815,9.418,2006-03-31,12834936,95.0,Slither,6.3,682,-2165064.0,-14.43,3,5000000.0,-4.81,2006
2545,70000000,"['Action', 'Animation', 'Adventure', 'Family']",274862,tt3014284,12.936,2017-09-21,123081555,101.0,The Lego Ninjago Movie,6.3,503,53081555.0,75.83,4,17500000.0,18.96,2017
2546,120000000,['Drama'],2133,tt0177971,14.112,2000-06-26,325756637,130.0,The Perfect Storm,6.3,1233,205756637.0,171.46,1,120000000.0,171.46,2000
2547,175000000,"['Comedy', 'Fantasy', 'Adventure', 'Family']",448119,tt6673612,47.097,2020-01-01,91084730,101.0,Dolittle,6.3,525,-83915270.0,-47.95,4,43750000.0,-11.99,2020
2548,6000000,"['Drama', 'Music', 'Romance', 'Comedy']",301351,tt3787590,11.504000000000001,2015-08-26,11122090,96.0,We Are Your Friends,6.3,1373,5122090.0,85.37,4,1500000.0,21.34,2015
2549,3000000,"['Horror', 'Thriller']",9064,tt0095294,12.017999999999999,1988-12-23,12090735,97.0,Hellbound: Hellraiser II,6.3,480,9090735.0,303.02,2,1500000.0,151.51,1988
2550,6500000,"['Drama', 'Romance']",11034,tt0071577,7.03,1974-03-27,26533200,144.0,The Great Gatsby,6.3,274,20033200.0,308.2,2,3250000.0,154.1,1974
2551,85000000,"['Animation', 'Comedy', 'Family', 'Adventure', 'Fantasy']",12222,tt0451079,16.143,2008-03-03,297138014,88.0,Horton Hears a Who!,6.3,2005,212138014.0,249.57,5,17000000.0,49.91,2008
2552,17000000,"['Action', 'Thriller', 'War']",1880,tt0087985,9.21,1984-08-10,38376497,114.0,Red Dawn,6.3,391,21376497.0,125.74,3,5666666.67,41.91,1984
2553,65000000,"['Crime', 'Action', 'Thriller']",189,tt0458481,23.784000000000002,2014-08-20,39407616,102.0,Sin City: A Dame to Kill For,6.3,2472,-25592384.0,-39.37,3,21666666.67,-13.12,2014
2554,8000000,['Drama'],73873,tt1602098,9.11,2011-12-21,5634828,113.0,Albert Nobbs,6.3,243,-2365172.0,-29.56,1,8000000.0,-29.56,2011
2555,14000000,"['Thriller', 'Mystery', 'Adventure']",12403,tt0971209,9.448,2009-06-08,22852638,98.0,A Perfect Getaway,6.3,719,8852638.0,63.23,3,4666666.67,21.08,2009
2556,6000000,"['Drama', 'Horror', 'Thriller']",9529,tt0103919,12.833,1992-09-11,25792310,99.0,Candyman,6.3,622,19792310.0,329.87,3,2000000.0,109.96,1992
2557,60000000,"['Action', 'Adventure', 'Drama', 'Mystery', 'Romance', 'Fantasy']",123553,tt1538403,17.826,2013-08-21,95396573,130.0,The Mortal Instruments: City of Bones,6.3,3249,35396573.0,58.99,6,10000000.0,9.83,2013
2558,22000000,"['Fantasy', 'Drama', 'Comedy', 'Family']",11395,tt0111070,7.76,1994-11-10,189833357,97.0,The Santa Clause,6.3,1148,167833357.0,762.88,4,5500000.0,190.72,1994
2559,15000000,"['Comedy', 'Family']",38843,tt0493949,7.598,2010-07-23,27293743,103.0,Ramona and Beezus,6.3,517,12293743.0,81.96,2,7500000.0,40.98,2010
2560,50000000,"['Science Fiction', 'Action', 'Horror']",8077,tt0103644,18.901,1992-05-22,159773545,114.0,Alien³,6.3,3170,109773545.0,219.55,3,16666666.67,73.18,1992
2561,3000000,['Comedy'],7553,tt0348333,10.092,2005-10-07,18637690,94.0,Waiting...,6.3,399,15637690.0,521.26,1,3000000.0,521.26,2005
2562,76000000,"['Action', 'Crime', 'Thriller']",584,tt0322259,3.07,2003-06-05,236350661,107.0,2 Fast 2 Furious,6.3,4211,160350661.0,210.99,3,25333333.33,70.33,2003
2563,2900000,"['Action', 'Thriller']",467938,tt6738136,12.645,2017-09-23,692079,109.0,Revenge,6.3,870,-2207921.0,-76.14,2,1450000.0,-38.07,2017
2564,45000000,"['Drama', 'Horror', 'Science Fiction', 'Romance']",3036,tt0109836,10.335,1994-11-04,112006296,123.0,Frankenstein,6.3,658,67006296.0,148.9,4,11250000.0,37.22,1994
2565,85000000,"['Adventure', 'Action', 'Comedy', 'Thriller']",10159,tt0327850,12.224,2003-09-26,80916492,104.0,The Rundown,6.3,1055,-4083508.0,-4.8,4,21250000.0,-1.2,2003
2566,200000000,"['Action', 'Adventure', 'Drama']",20662,tt0955308,18.078,2010-05-12,310669540,140.0,Robin Hood,6.3,2879,110669540.0,55.33,3,66666666.67,18.44,2010
2567,70000000,"['Comedy', 'Romance']",3981,tt0207201,14.305,2000-12-15,374111707,127.0,What Women Want,6.3,2330,304111707.0,434.45,2,35000000.0,217.22,2000
2568,30000000,"['Action', 'Crime', 'Thriller']",72387,tt1656190,14.469000000000001,2012-04-16,40346186,94.0,Safe,6.3,1407,10346186.0,34.49,3,10000000.0,11.5,2012
2569,49000000,"['Adventure', 'Comedy', 'Family']",499701,tt7547410,19.989,2019-08-08,116826172,102.0,Dora and the Lost City of Gold,6.3,548,67826172.0,138.42,3,16333333.33,46.14,2019
2570,10000000,['Comedy'],295699,tt2937696,6.763999999999999,2016-03-30,3400278,116.0,Everybody Wants Some!!,6.3,732,-6599722.0,-66.0,1,10000000.0,-66.0,2016
2571,65000000,"['Adventure', 'Family', 'Fantasy']",294272,tt2788732,10.875,2016-08-10,143695338,103.0,Pete's Dragon,6.3,1475,78695338.0,121.07,3,21666666.67,40.36,2016
2572,30000000,"['Horror', 'Mystery', 'Thriller']",11096,tt0382077,13.776,2005-01-27,122650962,101.0,Hide and Seek,6.3,916,92650962.0,308.84,3,10000000.0,102.95,2005
2573,20000000,"['Adventure', 'Comedy', 'Romance']",59860,tt1067774,9.35,2011-07-01,39667665,109.0,Monte Carlo,6.3,1345,19667665.0,98.34,3,6666666.67,32.78,2011
2574,38000000,"['Comedy', 'Family']",6283,tt0119715,7.9110000000000005,1997-12-19,122417389,98.0,MouseHunt,6.3,656,84417389.0,222.15,2,19000000.0,111.08,1997
2575,110000000,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",262500,tt2908446,34.217,2015-03-18,295238201,119.0,Insurgent,6.3,7387,185238201.0,168.4,4,27500000.0,42.1,2015
2576,94000000,"['Action', 'Adventure', 'Fantasy']",338970,tt1365519,23.893,2018-03-05,274650803,118.0,Tomb Raider,6.3,5057,180650803.0,192.18,3,31333333.33,64.06,2018
2577,40000000,"['Comedy', 'Romance']",193610,tt2203939,13.744000000000002,2014-04-16,196781193,109.0,The Other Woman,6.3,2490,156781193.0,391.95,2,20000000.0,195.98,2014
2578,12000000,"['Action', 'Thriller', 'War']",75674,tt1591479,10.475999999999999,2012-02-24,81272766,110.0,Act of Valor,6.3,645,69272766.0,577.27,3,4000000.0,192.42,2012
2579,50000000,"['Comedy', 'Fantasy']",72105,tt1637725,16.069000000000003,2012-06-29,549368315,107.0,Ted,6.3,8455,499368315.0,998.74,2,25000000.0,499.37,2012
2580,30000000,"['Action', 'Mystery', 'Thriller']",341013,tt2406566,19.191,2017-07-26,95673925,115.0,Atomic Blonde,6.3,4127,65673925.0,218.91,3,10000000.0,72.97,2017
2581,12000000,['Comedy'],10021,tt0093936,7.0489999999999995,1987-04-10,110996879,111.0,The Secret of My Success,6.3,299,98996879.0,824.97,1,12000000.0,824.97,1987
2582,51000000,['Comedy'],2123,tt0183505,13.865,2000-06-22,149270999,116.0,"Me, Myself & Irene",6.3,2066,98270999.0,192.69,1,51000000.0,192.69,2000
2583,17000000,['Comedy'],193893,tt1924435,19.82,2014-08-13,136621271,104.0,Let's Be Cops,6.3,1838,119621271.0,703.65,1,17000000.0,703.65,2014
2584,55000000,"['Action', 'Adventure', 'Comedy']",9618,tt0098439,10.67,1989-12-22,63408614,104.0,Tango & Cash,6.3,996,8408614.0,15.29,3,18333333.33,5.1,1989
2585,27500000,"['Adventure', 'Action', 'Thriller']",700,tt0086034,16.621,1983-06-05,187500000,131.0,Octopussy,6.3,1004,160000000.0,581.82,3,9166666.67,193.94,1983
2586,15000000,"['Music', 'Drama', 'Romance']",14024,tt0361696,8.351,2004-08-10,14867514,103.0,Raise Your Voice,6.3,522,-132486.0,-0.88,3,5000000.0,-0.29,2004
2587,12560000,['Comedy'],31359,tt0214289,4.516,2001-02-07,42700000,105.0,Would I Lie to You? 2,6.3,230,30140000.0,239.97,1,12560000.0,239.97,2001
