,budget,genres,id,imdb_id,popularity,release_date,revenue,runtime,title,vote_average,vote_count
4993,0,"['Adventure', 'Animation', 'Family']",15657,tt0437503,9.775,2005-06-13,0,72.0,Tarzan II,6.0,660
4994,23000000,"['Adventure', 'Drama']",10730,tt0074751,7.287,1976-09-08,90614445,134.0,King Kong,6.0,398
4995,0,"['Horror', 'Thriller']",159117,tt2450186,7.921,2013-06-06,21833,95.0,V/H/S/2,6.0,498
4996,150000000,"['Science Fiction', 'Action', 'Adventure']",8373,tt1055369,5.107,2009-06-19,836297228,150.0,Transformers: Revenge of the Fallen,6.0,5459
4997,0,"['Comedy', 'Drama', 'Romance']",11931,tt0388125,9.148,2005-10-07,83073883,130.0,In Her Shoes,6.0,804
4998,35000000,"['Action', 'Thriller']",347375,tt4560436,11.956,2018-08-16,0,95.0,Mile 22,6.0,1200
4999,28000000,"['Action', 'Drama', 'Thriller', 'Crime']",192102,tt2172934,12.482,2014-02-14,52597999,113.0,3 Days to Kill,6.0,1406
5000,0,"['Action', 'Comedy']",93837,tt1766094,7.853,2012-12-06,0,94.0,So Undercover,6.0,799
5001,0,"['Drama', 'Mystery', 'Thriller', 'Crime', 'Romance']",46503,tt1175709,7.761,2010-12-03,0,101.0,All Good Things,6.0,541
5002,0,"['Comedy', 'Family']",278774,tt3544734,8.016,2014-06-27,0,92.0,Zapped,6.0,361
5003,0,['Comedy'],183836,tt2354181,5.872,2013-04-17,0,95.0,The Brats,6.0,355
5004,8000000,"['Comedy', 'Romance']",51588,tt1604171,7.796,2011-04-29,10130000,104.0,Prom,6.0,318
5005,73000000,"['Animation', 'Adventure', 'Comedy']",153518,tt1985949,15.505,2016-05-11,349779543,97.0,The Angry Birds Movie,6.0,2145
5006,175000000,"['Action', 'Adventure', 'Science Fiction']",9804,tt0114898,15.064,1995-07-28,264218220,135.0,Waterworld,6.0,2104
5007,58000000,"['Drama', 'Action', 'Adventure', 'History', 'War']",72431,tt0485985,7.113,2012-01-19,50365377,125.0,Red Tails,6.0,280
5008,40000000,"['Action', 'Thriller']",423204,tt6189022,39.637,2019-08-21,133365452,122.0,Angel Has Fallen,6.0,1217
5009,0,"['Science Fiction', 'Mystery', 'Drama', 'Thriller']",335866,tt3118452,7.113,2015-05-28,0,87.0,Circle,6.0,968
5010,0,"['Comedy', 'Romance']",502292,tt7957694,19.512,2019-05-03,0,109.0,The Last Summer,6.0,862
5011,19000000,"['Comedy', 'Drama', 'Romance']",50725,tt0810922,7.954,2011-03-04,6928068,97.0,Take Me Home Tonight,6.0,402
5012,0,"['Fantasy', 'Action', 'Adventure']",14208,tt0455596,8.081,2006-09-09,0,92.0,The Librarian: Return to King Solomon's Mines,6.0,251
5013,60000000,"['Adventure', 'Action', 'Fantasy']",6278,tt0253556,13.646,2002-07-12,82150183,101.0,Reign of Fire,6.0,1260
5014,40000000,['Comedy'],64807,tt1661382,7.917,2013-12-25,44907260,113.0,Grudge Match,6.0,804
5015,12000000,"['Comedy', 'Drama', 'Romance']",427900,tt5719700,10.628,2017-09-07,27020284,97.0,Home Again,6.0,787
5016,55000000,"['Drama', 'Action', 'Thriller', 'Crime']",10632,tt0269347,8.918,2003-03-11,34234008,94.0,The Hunted,6.0,369
5017,0,['Comedy'],85872,tt1911553,8.832,2012-03-07,306724,84.0,Le Chef,6.0,314
5018,28000000,"['Comedy', 'Action']",261392,tt3316948,14.333,2015-08-19,27139524,96.0,American Ultra,6.0,1929
5019,29000000,"['Action', 'Crime']",9604,tt0095963,13.012,1988-06-17,34994648,104.0,Red Heat,6.0,736
5020,5000000,"['Comedy', 'Drama']",353569,tt1412528,9.793,2017-03-03,5042014,87.0,Table 19,6.0,667
5021,0,"['Horror', 'Mystery', 'Thriller']",297608,tt3387648,6.55,2014-10-21,0,90.0,The Taking of Deborah Logan,6.0,559
5022,35000000,"['Mystery', 'Thriller']",8090,tt0880578,11.067,2008-01-22,52659594,101.0,Untraceable,6.0,460
5023,16000000,"['Comedy', 'Adventure']",9285,tt0215129,10.757,2000-05-19,119754278,93.0,Road Trip,6.0,1033
5024,25000000,"['Romance', 'Comedy', 'Drama']",11355,tt0151738,8.591,1999-04-09,84565230,107.0,Never Been Kissed,6.0,868
5025,68000000,"['Thriller', 'Action', 'Romance', 'Science Fiction', 'Adventure']",10003,tt0120053,8.817,1997-04-03,118063304,116.0,The Saint,6.0,604
5026,30000000,"['Drama', 'Romance']",10922,tt0308383,9.268,2003-10-29,0,106.0,The Human Stain,6.0,237
5027,80000000,"['Fantasy', 'Comedy', 'Family', 'Romance']",10202,tt0960731,11.101,2008-12-24,212874442,99.0,Bedtime Stories,6.0,1873
5028,15774948,"['Crime', 'Action', 'Thriller']",55846,tt1297919,15.377,2011-05-20,741875,97.0,Blitz,6.0,873
5029,0,['Comedy'],247218,tt3296204,5.875,2014-01-01,0,90.0,A Boss in the Living Room,6.0,369
5030,9000000,"['Thriller', 'Crime', 'Drama', 'Action']",471507,tt7137380,7.776,2018-12-25,0,121.0,Destroyer,6.0,333
5031,37000000,"['Fantasy', 'Drama', 'Romance']",8966,tt1099212,29.93,2008-11-20,393616788,122.0,Twilight,6.0,8294
5032,0,"['Action', 'Drama', 'Horror', 'Mystery', 'Thriller']",2212,tt0119791,7.827,1997-01-31,1179002,102.0,Nightwatch,6.0,206
5033,30000000,['Comedy'],4967,tt0171433,8.042,2000-04-14,37036004,127.0,Keeping the Faith,6.0,339
5034,175000000,"['Drama', 'Action', 'Adventure', 'Fantasy']",64686,tt1335975,12.874,2013-12-06,150962475,119.0,47 Ronin,6.0,2305
5035,19000000,['Comedy'],55465,tt1268799,10.454,2011-11-04,35387212,108.0,A Very Harold & Kumar Christmas,6.0,559
5036,25000000,"['Fantasy', 'Adventure', 'Action', 'Mystery']",35552,tt1179025,9.745,2010-04-09,34100000,105.0,The Extraordinary Adventures of Adèle Blanc-Sec,6.0,771
5037,0,"['Romance', 'Comedy']",289727,tt2509850,7.767,2014-06-15,4453524,107.0,The Rewrite,6.0,366
5038,4800000,"['Crime', 'Drama', 'Romance', 'Thriller']",2768,tt0080365,8.798,1980-02-08,22743674,117.0,American Gigolo,6.0,305
5039,52000000,['Comedy'],49520,tt1488555,11.589,2011-08-05,75450437,112.0,The Change-Up,6.0,1646
5040,20000000,"['Comedy', 'Romance', 'Drama']",10735,tt0286788,9.969,2003-03-27,50700000,105.0,What a Girl Wants,6.0,992
5041,0,"['Family', 'Adventure']",74944,tt1861375,5.08,2011-09-12,0,109.0,War of the Buttons,6.0,258
5042,23000000,"['Action', 'Adventure', 'Crime', 'Romance', 'Thriller']",10396,tt0096244,9.273,1988-12-02,0,115.0,Tequila Sunrise,6.0,227
5043,50000000,"['Horror', 'Science Fiction', 'Thriller']",443791,tt5774060,16.698,2020-01-08,33617430,95.0,Underwater,6.0,223
5044,85000000,"['Adventure', 'Fantasy', 'Science Fiction']",8247,tt0489099,11.283,2008-02-13,222231186,88.0,Jumper,6.0,3561
5045,25000000,"['Science Fiction', 'Adventure', 'Action', 'Comedy', 'Family']",1497,tt0103060,8.852,1991-03-22,78656813,88.0,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,6.0,566
5046,18000000,"['Drama', 'Comedy', 'Romance']",22327,tt0403702,9.337,2009-09-11,0,87.0,Youth in Revolt,6.0,547
5047,45000000,"['Comedy', 'Romance']",10478,tt0117918,6.347,1996-08-16,53854588,135.0,Tin Cup,6.0,288
5048,1000000,['Comedy'],8675,tt0124819,6.81,1997-09-06,0,94.0,Orgazmo,6.0,211
5049,70000000,"['Science Fiction', 'Horror', 'Action']",8078,tt0118583,17.307,1997-11-12,162000000,109.0,Alien Resurrection,6.0,2694
5050,7500000,"['Comedy', 'Romance']",9494,tt0097778,7.241,1989-10-12,296000000,93.0,Look Who's Talking,6.0,1276
5051,32000000,"['Comedy', 'Drama', 'Romance']",38073,tt1322312,7.38,2010-08-27,42045846,102.0,Going the Distance,6.0,452
5052,7500000,"['Action', 'Thriller']",9395,tt0094602,7.264,1988-04-08,18869631,99.0,Above the Law,6.0,301
5053,100000000,['Comedy'],7552,tt0369441,10.221,2005-12-21,202026112,90.0,Fun with Dick and Jane,6.0,1367
5054,80000000,"['Action', 'Science Fiction', 'Thriller']",19959,tt0986263,12.918,2009-09-24,122444772,89.0,Surrogates,6.0,2031
5055,0,"['Comedy', 'Fantasy']",10353,tt0120882,9.282,1998-02-11,0,118.0,The Visitors II: The Corridors of Time,6.0,589
5056,100000000,"['Animation', 'Comedy', 'Family']",9836,tt0366548,14.285,2006-11-16,384335608,108.0,Happy Feet,6.0,3196
5057,80000000,"['Action', 'Adventure', 'Thriller']",11228,tt0116040,10.309,1996-12-06,159212469,115.0,Daylight,6.0,822
5058,35000000,"['Science Fiction', 'Action', 'Thriller']",169,tt0100403,19.769,1990-11-20,57120318,108.0,Predator 2,6.0,1518
5059,38000000,"['Science Fiction', 'Action']",13455,tt0465580,12.979,2009-02-04,45465299,111.0,Push,6.0,1352
5060,8000000,"['Action', 'Thriller', 'Crime']",22821,tt1300851,10.095,2009-11-24,10629321,118.0,The Boondock Saints II: All Saints Day,6.0,444
5061,65000000,"['Action', 'Drama', 'Adventure']",300168,tt3672840,8.982,2015-02-19,121545703,127.0,Dragon Blade,6.0,281
5062,0,"['Drama', 'Comedy', 'Romance']",351964,tt3793788,9.543,2016-06-15,0,88.0,The Escort,6.0,236
5063,0,['Drama'],158907,tt1999987,8.467,2013-01-18,89661,98.0,Breathe In,6.0,213
5064,25000000,"['Action', 'Crime', 'Thriller']",2085,tt0165929,10.871,2000-03-20,91036760,115.0,Romeo Must Die,6.0,625
5065,0,"['Drama', 'Romance']",48650,tt1263750,10.533,2010-05-07,0,109.0,Room in Rome,6.0,269
5066,21169000,"['Action', 'Adventure', 'Thriller']",57331,tt1322333,6.347,2011-02-16,0,119.0,Largo Winch II,6.0,208
5067,11270000,['Science Fiction'],477489,tt5092380,6.113,2018-04-04,0,90.0,A Breath Away,6.0,364
5068,0,"['Romance', 'Comedy']",44894,tt0493171,5.059,2005-12-16,23941317,99.0,Ti amo in tutte le lingue del mondo,6.0,333
5069,0,"['Thriller', 'Horror', 'Mystery']",11587,tt0099528,8.756,1990-08-17,39024251,110.0,The Exorcist III,6.0,286
5070,0,"['Crime', 'Thriller']",10498,tt0107843,10.178,1993-03-19,0,108.0,Point of No Return,6.0,237
5071,200000000,"['Action', 'Thriller', 'Science Fiction']",296,tt0181852,26.2,2003-07-02,435000000,109.0,Terminator 3: Rise of the Machines,6.0,4057
5072,137000000,"['Adventure', 'Action', 'Animation', 'Fantasy', 'Science Fiction', 'Thriller']",2114,tt0173840,9.652,2001-07-02,85131830,106.0,Final Fantasy: The Spirits Within,6.0,836
5073,73000000,['Thriller'],8688,tt0120832,7.627,1998-08-07,103891409,98.0,Snake Eyes,6.0,669
5074,0,['Comedy'],328720,tt3916378,4.624,2015-03-11,0,,Ma che bella sorpresa,6.0,276
5075,110000000,"['Adventure', 'Fantasy', 'Romance']",50619,tt1324999,24.761,2011-03-15,712171856,117.0,The Twilight Saga: Breaking Dawn - Part 1,6.0,5676
5076,55000000,['Comedy'],35056,tt1279935,10.929,2010-04-08,152263880,97.0,Date Night,6.0,1910
5077,75000000,"['Action', 'Adventure']",1656,tt0386140,13.995,2005-10-24,142400065,129.0,The Legend of Zorro,6.0,1796
5078,0,['Comedy'],2665,tt0083530,7.84,1982-12-10,27150534,85.0,Airplane II: The Sequel,6.0,540
5079,17000000,"['Comedy', 'Music', 'Romance']",9429,tt0120770,8.228,1998-10-01,30331165,81.0,A Night at the Roxbury,6.0,369
5080,0,"['Adventure', 'Comedy', 'Family']",11008,tt0110443,9.43,1995-03-24,30112050,95.0,Major Payne,6.0,359
5081,0,['Comedy'],588001,tt9150970,11.561,2019-03-16,0,75.0,Despite Everything,6.0,244
5082,93000000,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",331,tt0163025,0.702,2001-07-18,368780809,92.0,Jurassic Park III,6.0,4282
5083,28000000,"['Comedy', 'Drama', 'Family', 'Fantasy', 'Romance']",10025,tt0397078,8.754,2006-02-28,38159905,103.0,Just My Luck,6.0,1236
5084,43000000,"['Romance', 'Comedy']",4379,tt0369735,11.163,2005-05-13,154749918,101.0,Monster-in-Law,6.0,974
5085,0,"['Mystery', 'Comedy']",308024,tt3844362,6.655,2015-06-19,1100000,80.0,The Overnight,6.0,214
5086,90000000,"['Action', 'Adventure', 'Family', 'Fantasy']",9822,tt0120751,11.001,1998-12-25,0,114.0,Mighty Joe Young,6.0,427
5087,7000000,['Comedy'],9298,tt0284837,8.489,2002-03-21,25900000,85.0,Ali G Indahouse,6.0,727
5088,9000000,"['Comedy', 'Crime', 'Thriller']",12834,tt1151359,6.939,2009-09-13,985117,104.0,Leaves of Grass,6.0,243
5089,55000000,"['Comedy', 'Crime', 'Drama', 'Thriller']",9275,tt0266452,7.535,2002-03-28,0,109.0,Death to Smoochy,6.0,218
5090,35000000,"['Adventure', 'Comedy', 'Family']",11459,tt0405325,9.869,2005-07-29,86369815,100.0,Sky High,6.0,1337
5091,29000000,['Comedy'],454293,tt6781982,8.453,2018-09-27,33157615,111.0,Night School,6.0,960
5092,56000000,"['Adventure', 'Drama', 'Action', 'Thriller']",11358,tt0351977,9.111,2004-04-02,57223890,86.0,Walking Tall,6.0,759
5093,11000000,"['Family', 'Comedy']",12154,tt0094137,7.977,1987-11-27,242780960,102.0,3 Men and a Baby,6.0,540
5094,60000000,"['Action', 'Adventure', 'Fantasy', 'Family']",454294,tt6811018,14.279,2019-01-16,32097473,120.0,The Kid Who Would Be King,6.0,373
5095,0,"['Thriller', 'Action', 'Crime', 'Drama']",102362,tt2101341,11.767,2013-03-08,18074539,118.0,Dead Man Down,6.0,930
5096,0,['Drama'],70706,tt1931602,6.558,2013-01-22,0,91.0,Very Good Girls,6.0,284
5097,0,"['Comedy', 'Romance']",1257,tt0490084,11.1,2007-02-02,69485490,102.0,Because I Said So,6.0,412
5098,0,"['Adventure', 'Drama', 'Family', 'Comedy']",11479,tt0111543,7.184,1994-12-14,0,90.0,"Little Indian, Big City",6.0,362
5099,0,"['Family', 'Science Fiction']",286987,tt3098874,6.919,2014-08-17,0,90.0,How to Build a Better Boy,6.0,222
5100,120000000,"['Fantasy', 'Adventure', 'Family']",426543,tt5523010,11.436,2018-10-26,59522646,99.0,The Nutcracker and the Four Realms,6.0,1298
5101,70000000,"['Drama', 'Crime']",33909,tt1027718,10.402,2010-09-02,134748021,133.0,Wall Street: Money Never Sleeps,6.0,896
5102,1250000,"['Horror', 'Thriller']",9725,tt0082418,10.168,1981-05-01,21722776,87.0,Friday the 13th Part 2,6.0,789
5103,50000000,"['Drama', 'Thriller', 'Mystery']",69668,tt1462041,11.823,2011-09-30,38502340,84.0,Dream House,6.0,779
5104,800000,"['Horror', 'Comedy']",14451,tt1278340,7.243,2009-01-09,1984662,91.0,Dead Snow,6.0,599
5105,15000000,"['Crime', 'Drama', 'Thriller']",152792,tt0804463,7.686,2013-05-09,0,114.0,Devil's Knot,6.0,388
5106,18000000,"['Comedy', 'Drama', 'Romance']",253235,tt2465146,7.451,2014-07-20,25312387,94.0,And So It Goes,6.0,292
5107,17000000,"['Family', 'Comedy']",18736,tt0306841,8.54,2003-05-02,55534455,94.0,The Lizzie McGuire Movie,6.0,739
5108,43000000,"['Action', 'Crime', 'Thriller']",446807,tt5177088,13.275,2018-10-25,17894345,117.0,The Girl in the Spider's Web,6.0,712
5109,35000000,"['Comedy', 'Romance']",9029,tt1033643,11.303,2008-05-07,170000000,99.0,What Happens in Vegas,6.0,1925
5110,0,"['Fantasy', 'Drama', 'Family']",40205,tt1646876,10.124,2010-06-25,0,90.0,16 Wishes,6.0,792
5111,15000000,"['Action', 'Comedy']",342521,tt4139124,7.868,2016-04-21,20609977,99.0,Keanu,6.0,697
5112,80000000,"['Science Fiction', 'Drama', 'Horror', 'Mystery']",10153,tt0120184,11.412,1998-02-13,37020277,134.0,Sphere,6.0,894
5113,12000000,"['Fantasy', 'Romance', 'Family', 'Comedy']",14191,tt0429591,8.906,2006-03-03,23006849,104.0,Aquamarine,6.0,891
5114,13000000,"['Drama', 'Horror']",11186,tt0099253,7.995,1990-11-09,35763605,84.0,Child's Play 2,6.0,818
5115,12500000,"['Comedy', 'Romance']",222899,tt1826590,7.324,2014-02-14,49002684,100.0,About Last Night,6.0,350
5116,0,"['Action', 'Drama', 'Crime', 'Thriller', 'Mystery']",38780,tt1337057,6.675,2009-08-14,0,85.0,Rampage,6.0,221
5117,25000000,"['Comedy', 'Drama', 'Romance']",11777,tt0110099,6.432,1994-12-24,0,100.0,I.Q.,6.0,216
5118,0,"['Thriller', 'Crime', 'Drama', 'Mystery']",457962,tt1386691,7.708,2017-06-09,0,83.0,Shimmer Lake,6.0,214
5119,200000000,"['Science Fiction', 'Action', 'Adventure']",320288,tt6565702,34.575,2019-06-05,245000000,114.0,Dark Phoenix,6.0,2931
5120,20000000,['Comedy'],326423,tt3628584,7.42,2016-04-15,55030051,112.0,Barbershop: The Next Cut,6.0,265
5121,25000000,"['Crime', 'Thriller', 'Mystery']",13252,tt0896798,8.316,2007-09-11,0,88.0,Cleaner,6.0,400
5122,55000000,"['Action', 'Adventure', 'Drama', 'Romance']",6520,tt0113071,8.918,1995-07-07,127600435,134.0,First Knight,6.0,653
5123,0,"['Comedy', 'Romance']",168055,tt2298384,4.551,2013-04-02,7636,96.0,Love Is in the Air,6.0,276
5124,255000000,"['Action', 'Adventure', 'Western']",57201,tt1210819,16.185,2013-07-03,89289910,149.0,The Lone Ranger,6.0,4161
5125,25000000,"['Horror', 'Mystery']",9286,tt0414982,10.26,2006-02-09,117719158,93.0,Final Destination 3,6.0,2185
5126,0,['Comedy'],56339,tt1680110,6.032,2011-01-21,0,96.0,Qualunquemente,6.0,344
5127,110000000,"['Adventure', 'Science Fiction', 'Action', 'Mystery']",262504,tt3410834,20.053,2016-03-09,179246868,121.0,Allegiant,6.0,4575
5128,12000000,"['Drama', 'Mystery', 'Romance']",286565,tt3622592,11.484,2015-06-18,85512300,109.0,Paper Towns,6.0,3867
5129,25000000,"['Action', 'Comedy', 'Crime']",417644,tt0493405,10.225,2017-01-16,26800152,100.0,CHiPS,6.0,741
5130,35000000,"['Comedy', 'Romance']",9541,tt0300051,8.608,2004-03-25,36098382,102.0,Jersey Girl,6.0,601
5131,50000000,"['Animation', 'Comedy', 'Adventure', 'Family']",218836,tt2980706,10.194,2014-07-17,151165787,83.0,Planes: Fire & Rescue,6.0,468
5132,8000000,"['Drama', 'Comedy', 'Romance']",9962,tt0279113,8.505,2002-01-12,16856124,93.0,The Good Girl,6.0,320
5133,9831962,"['Horror', 'Fantasy', 'Drama']",428399,tt1034385,8.656,2017-10-20,0,106.0,Cold Skin,6.0,249
5134,15000000,"['Crime', 'Thriller']",64689,tt1764234,11.598,2012-07-30,37930465,97.0,Killing Them Softly,6.0,1246
5135,50000000,"['Action', 'Adventure', 'Drama', 'Mystery', 'Science Fiction', 'Thriller']",13811,tt0448011,14.202,2009-03-19,155446362,121.0,Knowing,6.0,3059
5136,0,"['Horror', 'Mystery', 'Thriller']",166271,tt2345567,6.9,2013-10-25,0,97.0,Haunter,6.0,346
5137,0,"['Drama', 'Fantasy', 'Romance']",283378,tt1564777,7.893,2016-11-10,0,91.0,Fallen,6.0,1124
5138,0,['Horror'],254194,tt2793490,7.921,2014-07-29,0,98.0,Starry Eyes,6.0,242
5139,15000000,"['Comedy', 'Family']",33217,tt1196141,10.203,2010-03-19,0,92.0,Diary of a Wimpy Kid,6.0,858
5140,15000000,"['Action', 'Thriller', 'Crime']",460846,tt3501112,11.683,2017-03-04,0,87.0,Security,6.0,403
5141,65000000,"['Drama', 'Romance']",10641,tt0174480,10.984,2000-08-11,0,103.0,Autumn in New York,6.0,375
5142,0,"['Comedy', 'Drama']",11857,tt0273923,12.053,2002-01-10,0,82.0,Orange County,6.0,257
5143,65000000,['Comedy'],76493,tt1645170,13.925,2012-05-15,179379533,83.0,The Dictator,6.0,3435
5144,4000000,"['Crime', 'Comedy']",5,tt0113101,12.478,1995-12-09,4257354,98.0,Four Rooms,6.0,1440
5145,15000000,"['Mystery', 'Horror']",10185,tt0805570,10.766,2008-08-07,3533227,98.0,The Midnight Meat Train,6.0,534
5146,0,['Thriller'],205588,tt1995390,6.418,2016-05-05,9930095,108.0,Our Kind of Traitor,6.0,311
5147,37000000,"['Drama', 'Thriller', 'Horror']",48171,tt1161864,10.778,2011-01-28,96047633,114.0,The Rite,6.0,1145
5148,50000000,"['Action', 'Crime']",9923,tt0421054,9.021,2005-10-14,22944502,127.0,Domino,6.0,775
5149,85000000,"['Comedy', 'Family', 'Fantasy']",9986,tt0413895,8.42,2006-12-07,144000000,97.0,Charlotte's Web,6.0,730
5150,20000000,"['Drama', 'Romance', 'Comedy']",7520,tt0094889,11.468,1988-07-29,171504781,104.0,Cocktail,6.0,732
5151,0,"['Action', 'Thriller', 'Crime']",60672,tt0337103,10.737,2004-02-18,0,97.0,Crimson Rivers II: Angels of the Apocalypse,6.0,377
5152,20000000,"['Action', 'Thriller']",136418,tt1893256,10.661,2013-05-07,8352885,100.0,Hummingbird,6.0,945
5153,0,"['Science Fiction', 'Drama', 'Mystery']",395814,tt2331047,6.831,2017-09-08,0,111.0,Rememory,6.0,226
5154,75000000,"['Action', 'Comedy']",59108,tt0471042,12.465,2011-11-02,152930623,104.0,Tower Heist,6.0,1814
5155,23000000,"['Thriller', 'Action', 'Science Fiction', 'Crime']",9349,tt0105698,8.966,1992-07-10,0,102.0,Universal Soldier,6.0,776
5156,28000000,"['Drama', 'Thriller']",162903,tt1837703,7.74,2013-10-11,8555008,128.0,The Fifth Estate,6.0,611
5157,27000000,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",849,tt0085811,7.929,1983-07-29,16519460,117.0,Krull,6.0,254
5158,180000000,"['Adventure', 'Fantasy']",2268,tt0385752,13.398,2007-12-04,372234864,113.0,The Golden Compass,6.0,3005
5159,0,"['Comedy', 'Drama', 'Romance']",306952,tt3282858,8.096,2015-09-18,0,89.0,Naomi and Ely's No Kiss List,6.0,882
5160,9000000,"['Horror', 'Thriller']",335796,tt4361050,9.187,2016-10-20,81705746,99.0,Ouija: Origin of Evil,6.0,1595
5161,51000000,"['Adventure', 'Drama']",399360,tt4244998,10.039,2018-08-17,35808437,97.0,Alpha,6.0,1383
5162,40000000,"['Horror', 'Thriller']",4970,tt0348836,12.901,2003-11-21,141591324,98.0,Gothika,6.0,1363
5163,80000000,"['Animation', 'Comedy', 'Family']",10715,tt0318155,9.748,2003-11-14,68514844,93.0,Looney Tunes: Back in Action,6.0,768
5164,0,['Drama'],253626,tt3297330,8.578,2015-04-09,316472,104.0,Good Kill,6.0,346
5165,25000000,"['Thriller', 'Comedy', 'Horror']",6552,tt0138510,6.36,1999-04-30,4152230,92.0,Idle Hands,6.0,339
5166,47000000,"['Horror', 'Mystery']",55779,tt1622979,12.056,2011-08-12,157887643,92.0,Final Destination 5,6.0,1927
5167,22000000,['Comedy'],345922,tt3401882,10.557,2017-02-16,41087017,91.0,Fist Fight,6.0,778
5168,20000000,['Comedy'],17927,tt1083456,7.684,2009-02-20,18599102,90.0,Fired Up!,6.0,350
5169,0,['Comedy'],52067,tt1477837,7.645,2011-02-11,6861102,87.0,Cedar Rapids,6.0,235
5170,0,"['Action', 'Thriller']",531503,tt2499472,9.733,2019-07-12,0,86.0,Point Blank,6.0,233
5171,40000000,"['Romance', 'Comedy', 'Drama']",76494,tt1586265,9.665,2012-05-17,79700000,110.0,What to Expect When You're Expecting,6.0,1281
5172,130000000,"['Animation', 'Comedy', 'Family']",65759,tt1402488,13.002,2011-11-17,150406466,100.0,Happy Feet Two,6.0,871
5173,17000000,['Drama'],249660,tt2528814,9.014,2014-03-21,29789000,113.0,God's Not Dead,6.0,554
5174,5000000,"['Horror', 'Thriller']",10489,tt0085382,9.71,1983-08-10,21200000,93.0,Cujo,6.0,466
5175,80000000,['Comedy'],11374,tt0131369,7.61,1999-03-26,0,122.0,Edtv,6.0,350
5176,0,"['Family', 'Animation', 'Adventure']",19164,tt0116817,8.757,1996-12-10,0,74.0,The Land Before Time IV: Journey Through the Mists,6.0,222
5177,10000000,['Horror'],533642,tt8663516,12.832,2019-06-19,44902237,90.0,Child's Play,6.0,785
5178,10000000,['Horror'],433808,tt5638642,11.842,2017-10-11,1056376,94.0,The Ritual,6.0,1341
5179,31500000,"['Action', 'Crime', 'Science Fiction']",302156,tt3014866,10.372,2016-04-07,14708696,113.0,Criminal,6.0,1005
5180,1500000,"['Action', 'Crime', 'Science Fiction']",414190,tt3171832,7.962,2017-01-27,0,90.0,iBoy,6.0,759
5181,30000000,"['Comedy', 'Action', 'Fantasy']",203739,tt1686821,10.699,2014-02-07,15391979,104.0,Vampire Academy,6.0,1120
5182,15000000,"['Horror', 'Comedy', 'Fantasy']",287903,tt3850590,8.696,2015-11-26,61788393,98.0,Krampus,6.0,1188
5183,0,"['Comedy', 'Fantasy', 'Thriller']",127867,tt1935902,8.592,2012-09-08,0,100.0,The Brass Teapot,6.0,263
5184,50000000,"['Drama', 'Fantasy']",44603,tt1212419,20.871,2010-10-22,105197635,129.0,Hereafter,6.0,971
5185,18000000,"['Adventure', 'Fantasy', 'Action']",9610,tt0087078,9.716,1984-06-29,31042035,103.0,Conan the Destroyer,6.0,780
5186,38000000,"['Action', 'Animation', 'Comedy', 'Family']",268531,tt2091256,12.483,2017-06-01,125289450,89.0,Captain Underpants: The First Epic Movie,6.0,682
5187,47000000,"['Drama', 'Science Fiction', 'Mystery', 'Romance']",2103,tt0307479,9.321,2002-11-27,30002758,99.0,Solaris,6.0,727
5188,25000000,"['Action', 'Drama']",76544,tt2016940,11.763,2013-07-04,2054941,105.0,Man of Tai Chi,6.0,485
5189,0,"['Horror', 'Thriller', 'Mystery']",215830,tt2071550,8.205,2013-08-13,0,102.0,Open Grave,6.0,409
5190,24000000,"['Comedy', 'Crime', 'Thriller']",10480,tt0171580,7.217,2000-08-30,0,108.0,Nurse Betty,6.0,214
5191,100000000,"['Thriller', 'Science Fiction', 'Drama', 'Mystery']",157353,tt2209764,9.743,2014-04-16,103039258,119.0,Transcendence,6.0,3822
5192,20000000,"['Horror', 'Crime']",41439,tt1477076,16.422,2010-10-21,136150434,90.0,Saw 3D,6.0,1699
5193,53000000,['Comedy'],9955,tt0445934,13.446,2007-03-30,0,93.0,Blades of Glory,6.0,1009
5194,0,"['Horror', 'Mystery', 'Thriller']",369300,tt4733640,7.762,2016-10-18,2225698,109.0,The Limehouse Golem,6.0,325
5195,0,"['Horror', 'Thriller']",244610,tt2503154,5.314,2013-12-12,0,81.0,The Den,6.0,203
5196,0,"['Fantasy', 'Animation', 'Romance', 'Family']",54113,tt0120254,8.844,1997-01-01,273644,71.0,The Swan Princess: Escape from Castle Mountain,6.0,202
5197,48000000,"['Action', 'Adventure']",98567,tt1424310,10.366,2012-12-20,0,109.0,Chinese Zodiac,6.0,412
5198,70000000,"['War', 'Drama', 'History', 'Action']",152760,tt2177771,10.899,2014-01-24,154984035,118.0,The Monuments Men,6.0,2430
5199,0,"['Drama', 'Action']",459910,tt5001754,13.693,2018-02-01,0,94.0,Braven,6.0,452
5200,10000000,"['Comedy', 'Family']",15413,tt0101757,6.188,1991-06-07,25196249,105.0,Don't Tell Mom the Babysitter's Dead,6.0,211
5201,0,['Thriller'],356842,tt4126438,6.738,2015-10-14,12488,87.0,The Ones Below,6.0,206
5202,60000000,"['Action', 'Adventure', 'Horror', 'Science Fiction']",35791,tt1220634,0.697,2010-09-09,300228084,97.0,Resident Evil: Afterlife,6.0,2343
